,user_id,posted,recommend
34285,AntoniosB,2015-04-12,True
34286,AntoniosB,2015-12-08,True
34287,AntoniosB,2015-06-06,True
34288,AntoniosB,2015-01-20,True
34289,AntoniosB,2014-09-20,True
34290,AntoniosB,2014-08-15,True
34291,AntoniosB,2013-02-06,True
34292,lolman262,2015-10-08,True
34293,76561198030804350,2014-06-21,True
34294,Whoppaz,,True
34295,Whoppaz,2015-11-13,True
34296,Whoppaz,2015-02-04,True
34297,Whoppaz,2013-10-16,True
34298,Whoppaz,2013-09-18,False
34299,Whoppaz,2012-07-14,True
34300,Whoppaz,2011-12-27,True
34301,Whoppaz,2011-09-20,True
34302,MCportal1YT,2015-04-28,True
34303,MCportal1YT,2015-04-07,True
34304,lolplays,2014-01-01,True
34305,76561198081716813,2013-11-08,True
34306,76561198069398071,2015-08-08,True
34307,76561198132960300,,True
34308,76561198132960300,2015-07-13,True
34309,76561198132960300,,True
34310,76561198132960300,2015-04-27,True
34311,XxX_bradley_XxX,2014-07-08,True
34312,XxX_bradley_XxX,2014-06-27,True
34313,XxX_bradley_XxX,2014-06-27,True
34314,XxX_bradley_XxX,2014-09-05,True
34315,76561198059013979,2015-12-28,True
34316,76561198059013979,2012-06-13,True
34317,mrzazzaz123,2015-12-09,True
34318,mrzazzaz123,2014-02-27,True
34319,76561198061556863,2015-01-23,True
34320,kraigher,2015-12-18,True
34321,76561198026715109,,False
34322,lonliecookie,2014-06-27,True
34323,lonliecookie,2013-12-22,True
34324,lonliecookie,2014-05-07,True
34325,lonliecookie,2013-11-28,False
34326,lonliecookie,2014-08-05,True
34327,76561198033116510,2013-12-23,True
34328,76561198066855591,2014-08-12,True
34329,LOOPY-M,2015-10-09,True
34330,DontCareForURL,2015-09-05,False
34331,DontCareForURL,,False
34332,DontCareForURL,2015-11-07,False
34333,DontCareForURL,2015-08-21,False
34334,DontCareForURL,2015-03-28,False
34335,DontCareForURL,2014-11-22,True
34336,DontCareForURL,2014-08-08,True
34337,DontCareForURL,2014-08-05,False
34338,DontCareForURL,2014-06-22,True
34339,DontCareForURL,2014-06-22,True
34340,76561198064441059,2015-04-14,True
34341,doctor_who93,2015-08-23,True
34342,doctor_who93,2015-08-14,True
34343,doctor_who93,2015-08-01,True
34344,doctor_who93,2015-06-12,True
34345,doctor_who93,2014-12-27,True
34346,doctor_who93,2014-08-04,True
34347,76561198097927244,,True
34348,lordgraville,2014-10-31,True
34349,lordgraville,2014-10-14,True
34350,lordgraville,2014-10-31,True
34351,lordgraville,2015-05-22,True
34352,lordgraville,2014-10-14,True
34353,lordgraville,2014-10-10,True
34354,lordgraville,2013-10-19,True
34355,76561198076533123,,True
34356,76561198076533123,2014-04-14,True
34357,76561198076533123,2015-08-21,True
34358,Killmonjara,2014-07-07,True
34359,screenshotthisanduploadittoimgur,2014-06-25,True
34360,TomBlack,2014-12-05,True
34361,TomBlack,2014-02-19,True
34362,TomBlack,2014-12-05,False
34363,TomBlack,,True
34364,TomBlack,2014-12-05,True
34365,LordOfTheCringe,2013-01-10,True
34366,LordOfTheCringe,2013-01-10,True
34367,LordOfTheCringe,2012-12-21,False
34368,LordOfTheCringe,2012-10-10,True
34369,LordOfTheCringe,2012-10-10,True
34370,LordOfTheCringe,2012-07-16,True
34371,Lord_Zarnox,2015-12-29,True
34372,Lord_Zarnox,2015-05-16,True
34373,Lord_Zarnox,2013-08-16,True
34374,Lord_Zarnox,2014-10-29,True
34375,Lord_Zarnox,2014-07-02,True
34376,Baronlord,2013-02-16,True
34377,Baronlord,2013-01-20,True
34378,Baronlord,2013-01-05,True
34379,Baronlord,2012-09-18,True
34380,lorderikir,2015-02-13,True
34381,lorderikir,2014-10-28,True
34382,lorderikir,2014-09-29,True
34383,lorderikir,2014-09-29,True
34384,lorderikir,2014-09-29,False
34385,lorderikir,2014-09-02,True
34386,76561198097548249,2015-04-13,True
34387,FlyingBajr,,True
34388,FlyingBajr,2015-08-16,True
34389,LordOat,2014-02-27,True
34390,lordtumnas,,True
34391,76561198026091900,,True
34392,76561198026091900,2015-12-31,True
34393,76561198026091900,2015-07-23,True
34394,LORDxHAWK,2014-04-19,False
34395,76561198091688762,2014-07-19,True
34396,76561198071329574,2015-11-03,True
34397,76561198071329574,2015-03-30,True
34398,76561198050509172,,True
34399,76561198050509172,2014-06-07,True
34400,Loresdalla,2013-02-08,True
34401,Loresdalla,2015-08-08,True
34402,Loresdalla,2015-07-10,True
34403,ScottieKillerBR,2014-11-13,True
34404,ScottieKillerBR,2013-12-03,True
34405,ScottieKillerBR,2013-08-11,True
34406,FR3D99,,True
34407,76561198061057790,2014-06-07,True
34408,76561198070361854,2015-03-29,True
34409,76561198070361854,2015-03-29,True
34410,76561198070361854,2015-03-29,True
34411,76561198070361854,2015-03-06,True
34412,76561198070361854,2015-03-06,True
34413,76561198070361854,2015-03-06,True
34414,76561198070361854,2015-03-06,True
34415,76561198070361854,2015-03-06,True
34416,76561198070361854,2015-03-06,True
34417,luminarybrilliant,,True
34418,luminarybrilliant,,True
34419,luminarybrilliant,,True
34420,luminarybrilliant,,True
34421,luminarybrilliant,,True
34422,luminarybrilliant,,True
34423,luminarybrilliant,,True
34424,luminarybrilliant,,True
34425,llouw1,,True
34426,0468313256,2014-06-20,True
34427,76561198064649950,,True
34428,76561198064649950,2015-07-12,True
34429,Lovekin,2013-04-14,True
34430,76561198067269712,2015-09-03,True
34431,ChrisyDoesntMissy,2014-03-17,False
34432,dotasupimpa,2014-01-19,True
34433,dotasupimpa,2013-12-01,True
34434,dotasupimpa,,True
34435,lozenger,2014-01-19,True
34436,lozenger,2014-04-20,True
34437,76561198080509850,2014-05-28,True
34438,zeroblade,2013-11-30,True
34439,76561198035313379,2014-07-18,False
34440,76561198035313379,2013-07-17,True
34441,76561198035313379,2013-05-17,True
34442,76561198035313379,2012-03-24,True
34443,76561198028950490,2015-09-07,True
34444,76561198028950490,2015-06-19,True
34445,76561198028950490,2015-03-24,True
34446,76561198028950490,2015-03-06,True
34447,76561198028950490,2014-11-27,True
34448,fitemeirlfget,2015-08-08,True
34449,fitemeirlfget,2015-06-20,True
34450,fitemeirlfget,2015-09-28,False
34451,fitemeirlfget,2014-05-24,True
34452,76561198031172261,,True
34453,76561198031172261,2015-10-31,True
34454,sgt116,2015-02-22,True
34455,sgt116,2011-10-21,True
34456,LTjohnsen,,True
34457,LTjohnsen,2014-07-07,True
34458,LGV,2014-06-19,True
34459,76561198036772520,2015-06-07,True
34460,luca521,2015-02-10,True
34461,luca521,2013-11-30,False
34462,luca521,2015-07-09,True
34463,TheBlackHammersAssassin,2014-01-15,True
34464,lucasfinamorbr,2014-09-18,True
34465,76561198086758138,2014-04-27,True
34466,76561198086758138,2014-03-10,True
34467,1889999999999999,2014-06-27,True
34468,LuccaTelles,2014-06-24,True
34469,LucidKing,,False
34470,LucidKing,2015-11-09,True
34471,LucidKing,,True
34472,cayden97,2014-06-23,True
34473,76561198054721107,2014-05-09,True
34474,22502250,2014-05-08,True
34475,76561198092248933,,True
34476,76561198059755685,2015-07-24,False
34477,76561198059755685,2015-11-21,True
34478,76561198059755685,,True
34479,lucy_cl,2015-02-25,True
34480,76561198070969637,2014-05-01,True
34481,Luftkopf,2015-02-05,False
34482,76561198076322243,,True
34483,76561198076322243,2015-02-11,True
34484,76561198076322243,2014-12-25,True
34485,76561198076322243,2014-12-14,True
34486,76561198076322243,2014-12-14,True
34487,76561198076322243,2014-07-08,True
34488,76561198076322243,2013-06-01,True
34489,76561198114939945,2014-12-29,True
34490,76561198052914690,,True
34491,76561198052914690,2015-06-30,True
34492,76561198052914690,2015-11-05,True
34493,76561198052914690,2015-08-23,True
34494,luizmce,2015-11-04,False
34495,luizmce,2015-05-21,True
34496,76561198047542758,2013-08-19,True
34497,76561198047542758,2013-05-19,True
34498,Lukkee,,True
34499,76561198036536018,,False
34500,76561198036536018,2015-07-07,True
34501,76561198036536018,2015-12-10,True
34502,76561197991872030,2014-02-04,True
34503,76561197991872030,2014-02-04,False
34504,76561197991872030,2014-02-04,True
34505,76561198087716285,2013-11-29,True
34506,claytonlee,2014-06-30,True
34507,Lumii92,2014-09-03,True
34508,lumpty,2015-07-29,True
34509,LumpyPoser,2013-11-30,True
34510,LumpyPoser,2013-11-25,True
34511,76561198159891952,,True
34512,76561198159891952,,True
34513,76561198159891952,,True
34514,76561198159891952,,True
34515,76561198159891952,2015-05-16,True
34516,76561198159891952,2015-09-24,True
34517,Lunabird,2011-12-27,True
34518,HoQG,2015-12-09,True
34519,HoQG,,False
34520,Lixoanormal,2014-03-23,True
34521,Lixoanormal,2014-02-09,True
34522,Lixoanormal,2014-01-20,True
34523,lurchibald,2014-02-18,False
34524,lurchibald,2015-06-15,False
34525,lurchibald,2015-12-16,True
34526,76561198096922815,2015-11-05,True
34527,76561198096922815,2015-06-22,True
34528,76561198096922815,2014-03-14,True
34529,76561198096922815,2015-07-03,True
34530,76561198096922815,2015-09-24,True
34531,creamlc,2014-08-27,True
34532,creamlc,2014-07-14,True
34533,creamlc,2014-06-23,False
34534,lutzayy,,True
34535,lutzayy,,False
34536,lutzayy,,True
34537,lutzayy,,True
34538,Luugo,2014-12-19,True
34539,Luugo,2014-09-09,True
34540,Luugo,2014-07-08,True
34541,76561198064157523,2014-09-02,True
34542,FokkoChan2,,True
34543,Gunzerker1003,2015-08-29,True
34544,Gunzerker1003,,True
34545,Gunzerker1003,2015-02-10,True
34546,Gunzerker1003,2014-12-26,True
34547,Gunzerker1003,2014-12-09,True
34548,Gunzerker1003,2014-07-31,True
34549,Gunzerker1003,2014-06-22,True
34550,Gunzerker1003,2014-05-11,True
34551,76561197972209961,2014-11-20,True
34552,76561197969599867,2015-12-05,False
34553,76561198042926871,2013-12-27,True
34554,76561198190651641,2015-11-24,True
34555,76561198190651641,2015-12-11,True
34556,bryannnn,2013-12-30,True
34557,LynkHD,2015-08-19,True
34558,LynkHD,2015-06-24,True
34559,76561198062193315,2014-03-22,True
34560,ly_cheen,2015-10-18,False
34561,ly_cheen,2015-02-08,False
34562,ly_cheen,2015-09-06,True
34563,ly_cheen,2015-09-18,True
34564,ly_cheen,2015-02-20,True
34565,ly_cheen,2015-02-19,True
34566,ly_cheen,2015-08-04,True
34567,ly_cheen,2012-09-26,True
34568,76561198035136974,2015-07-23,False
34569,76561198035136974,,True
34570,76561198035136974,,False
34571,iluvbutt,2015-07-06,False
34572,iluvbutt,2015-06-04,True
34573,iluvbutt,2014-05-17,True
34574,76561198078429786,2015-08-02,True
34575,76561198078429786,2014-01-13,True
34576,memegod,2015-01-14,True
34577,memegod,2015-01-14,True
34578,memegod,2014-01-18,True
34579,memegod,2014-12-05,True
34580,memegod,2015-11-02,True
34581,76561198056707381,2015-01-13,True
34582,NonoNoNo890,2014-01-22,True
34583,NonoNoNo890,2013-12-01,True
34584,8j2c4,2015-07-09,True
34585,8j2c4,2015-05-28,True
34586,8j2c4,2014-08-21,True
34587,8j2c4,2015-11-10,False
34588,8j2c4,2015-05-28,True
34589,8j2c4,2015-11-30,True
34590,8j2c4,2015-03-04,True
34591,8j2c4,2015-05-28,False
34592,8j2c4,,False
34593,8j2c4,2015-05-28,True
34594,76561198046685572,2013-08-25,True
34595,76561198046685572,2012-07-18,True
34596,76561198046685572,2012-02-22,True
34597,76561198046685572,2012-02-17,True
34598,76561198046685572,2011-12-10,True
34599,76561198046685572,2011-11-25,True
34600,76561198046685572,2011-10-24,True
34601,76561198046685572,2011-09-09,True
34602,M0les,2015-07-07,True
34603,M0les,2015-06-03,True
34604,M0les,2015-01-30,True
34605,M0les,2014-02-22,True
34606,m0ng,2014-06-25,True
34607,Monsta_,2015-08-07,True
34608,Monsta_,2015-08-03,True
34609,m1lkingdud,2015-07-04,True
34610,m1lkingdud,2014-10-10,True
34611,m1lkingdud,2015-08-17,True
34612,m1lkingdud,2014-10-10,True
34613,m1lkingdud,2014-04-24,True
34614,m1lkingdud,2014-04-24,True
34615,m1lkingdud,2014-04-24,True
34616,m1lkingdud,2014-01-12,True
34617,m1lkingdud,2013-07-13,True
34618,m1lkingdud,2013-01-06,True
34619,kwaka_10,,False
34620,kwaka_10,,True
34621,76561197993114886,2015-11-28,True
34622,76561197993114886,2015-11-07,False
34623,lonelyming,2014-01-23,True
34624,M4rty_C,,True
34625,M4rty_C,2015-03-20,False
34626,M4rty_C,2015-02-27,True
34627,masterroach,2014-07-18,True
34628,ltayl1,2014-04-03,False
34629,ltayl1,,True
34630,76561198046868249,2015-06-07,True
34631,76561198046868249,,False
34632,mac085,2014-04-12,True
34633,mac085,2014-04-05,True
34634,macaso,2014-03-21,True
34635,Ebolaassnigga,2015-08-22,True
34636,76561198055685900,2014-06-27,True
34637,76561198055685900,2015-03-11,True
34638,76561198055685900,2014-04-11,True
34639,76561198055685900,2014-03-07,True
34640,76561198055685900,2014-02-19,True
34641,kappaccino,2015-10-16,True
34642,kappaccino,,True
34643,kappaccino,,True
34644,kaexa,2013-12-20,True
34645,Machow,,False
34646,76561198083233789,2015-04-22,True
34647,76561198083233789,2014-08-04,True
34648,76561198071478454,2012-09-21,True
34649,MacMan2710,2014-01-27,True
34650,MacMan2710,2012-03-29,True
34651,MacMan2710,2014-08-01,True
34652,MacMan2710,2013-10-04,True
34653,zjaerya135,2015-11-17,True
34654,Imnotfromaustraliakids,2013-12-01,True
34655,Imnotfromaustraliakids,2013-07-08,True
34656,Imnotfromaustraliakids,2015-03-27,True
34657,Imnotfromaustraliakids,2015-08-28,True
34658,Imnotfromaustraliakids,2014-12-10,True
34659,Imnotfromaustraliakids,2014-12-10,True
34660,Imnotfromaustraliakids,2013-06-20,True
34661,macrev,2015-11-16,True
34662,nelso,2013-12-26,True
34663,MADxMADxMARIO,2013-08-03,True
34664,MADxMADxMARIO,2014-11-23,True
34665,MadTheck,2015-04-23,True
34666,adam_mer0011,2014-07-18,True
34667,MadameMcThunder,2014-07-10,True
34668,MadameMcThunder,2014-07-10,True
34669,MadameMcThunder,2014-07-10,True
34670,MadameMcThunder,2014-07-10,True
34671,76561198036902336,2015-04-13,True
34672,ZakGod09,2014-01-10,False
34673,ZakGod09,,True
34674,maddogreilly999,2012-10-12,True
34675,maddogreilly999,2012-04-14,True
34676,MaddyS99,2014-12-12,True
34677,MaddyS99,2014-09-25,True
34678,madengineer,,True
34679,madengineer,2015-02-27,True
34680,madengineer,2015-02-27,False
34681,madengineer,2014-02-05,True
34682,madgreg,2015-06-04,True
34683,76561198042944630,2015-07-03,True
34684,Born_of_Fire,,True
34685,Born_of_Fire,2014-01-25,True
34686,Born_of_Fire,2013-12-14,True
34687,76561198060473341,2015-09-04,False
34688,76561198060473341,2014-01-13,True
34689,Moba42,2014-08-17,True
34690,76561197998095312,2015-02-15,True
34691,76561197998095312,,True
34692,76561198080460427,2014-10-24,True
34693,76561198080460427,2015-11-08,True
34694,Magic_Carp,2015-04-30,True
34695,Hugh-Mungus,2014-07-28,True
34696,Hugh-Mungus,2014-07-27,True
34697,Hugh-Mungus,2014-07-27,False
34698,Hugh-Mungus,2014-07-27,True
34699,Hugh-Mungus,2014-07-27,True
34700,Hugh-Mungus,2014-07-27,True
34701,Hugh-Mungus,2014-07-25,True
34702,76561198043922525,2014-05-17,True
34703,76561198034156056,2011-12-27,True
34704,76561198034156056,2011-02-27,True
34705,76561198034156056,2012-07-20,True
34706,76561198034156056,2011-08-17,True
34707,76561198034156056,2011-07-03,True
34708,76561198034156056,2011-07-03,True
34709,Powa_MaGix,2015-11-28,True
34710,Powa_MaGix,2014-04-29,True
34711,mmaddogtm,2014-05-21,True
34712,mmaddogtm,2013-03-03,True
34713,mmaddogtm,2014-07-02,True
34714,mmaddogtm,2014-05-21,True
34715,mmaddogtm,2014-09-12,True
34716,mmaddogtm,2014-06-01,True
34717,mmaddogtm,2014-09-12,True
34718,76561198054837119,2015-09-23,True
34719,76561198048022041,2014-03-08,True
34720,76561198048022041,2015-11-02,True
34721,76561198048022041,2012-08-19,True
34722,76561198080651606,2014-02-19,True
34723,76561198080651606,2014-09-05,True
34724,76561198080651606,2013-12-05,True
34725,76561198080651606,2013-11-26,True
34726,mahj-,2014-08-24,True
34727,mahj-,2013-05-20,True
34728,mahj-,,True
34729,chooves,2014-02-06,True
34730,chooves,2013-12-03,True
34731,CantTellMeNothin,,True
34732,CantTellMeNothin,2012-12-28,True
34733,76561198096670934,2014-05-20,True
34734,76561198096670934,2015-04-15,True
34735,Dampflok,2014-09-14,True
34736,Dampflok,2014-09-14,True
34737,76561198067161818,2015-12-28,True
34738,duckmail,,True
34739,76561198099702159,2014-10-02,True
34740,76561198045973971,2013-12-20,True
34741,76561198093272537,2014-01-24,True
34742,76561198049937609,,True
34743,76561198049937609,2015-11-25,True
34744,76561198049937609,2014-12-20,True
34745,76561198049937609,,False
34746,76561198049937609,,True
34747,76561198049937609,,True
34748,76561198049937609,,True
34749,76561198045875767,,False
34750,Xx_Maj_xX,,True
34751,76561198031043766,2015-05-06,False
34752,76561198031043766,,True
34753,76561198097320856,2015-04-21,True
34754,76561197964317648,2015-05-08,True
34755,76561197964317648,2015-12-21,True
34756,76561197989053217,2014-06-28,True
34757,reallifecheater,2014-01-01,True
34758,reallifecheater,2014-04-01,True
34759,reallifecheater,2014-01-17,True
34760,reallifecheater,2013-12-14,True
34761,reallifecheater,2014-01-27,True
34762,reallifecheater,2013-12-19,False
34763,reallifecheater,2013-12-24,True
34764,reallifecheater,2013-06-28,True
34765,reallifecheater,2014-11-22,True
34766,reallifecheater,2014-05-26,True
34767,niwith,2014-12-15,True
34768,niwith,2014-07-23,True
34769,niwith,2014-07-18,True
34770,niwith,2014-02-09,True
34771,niwith,2013-12-16,True
34772,76561198042504196,2012-11-07,True
34773,76561198042504196,2012-08-04,True
34774,76561198042504196,2012-08-04,True
34775,mal1ci0us,,True
34776,LG2301,2014-01-04,True
34777,jamesh98,2015-01-08,True
34778,76561198065109854,,True
34779,76561198065109854,2015-11-11,True
34780,76561198048363750,2014-08-15,True
34781,76561198081265170,2015-12-29,True
34782,76561198081265170,2015-12-29,True
34783,76561198081265170,2015-12-29,True
34784,76561198081265170,2015-11-14,True
34785,76561198081265170,2015-05-16,True
34786,gowuigilol1,2014-12-18,True
34787,martinrocks,2014-08-26,True
34788,martinrocks,2014-10-27,True
34789,martinrocks,2014-06-29,True
34790,martinrocks,2014-02-14,True
34791,juanxoywea,,True
34792,76561198071626375,2014-09-19,True
34793,76561198082134799,2015-06-16,False
34794,76561198074284787,,True
34795,76561198066662465,2014-03-21,True
34796,76561198066662465,2015-12-26,True
34797,76561198066662465,,False
34798,76561198066662465,,True
34799,76561198066662465,,True
34800,76561198066662465,2015-12-16,True
34801,76561198066662465,2015-01-07,True
34802,76561198066662465,2015-01-07,True
34803,76561198066662465,2015-01-07,True
34804,76561198066662465,2015-01-07,True
34805,76561198084408440,2015-02-23,True
34806,animobeda,,True
34807,76561198053521602,2015-05-16,True
34808,2pacisaliveincuba,2015-11-02,True
34809,76561198078668022,,False
34810,eroth,2013-12-06,True
34811,76561198047765065,2014-02-01,True
34812,76561198094663041,2015-01-12,True
34813,76561198094663041,2014-12-13,True
34814,MantisTobogganThe2nd,2013-05-25,True
34815,MantisTobogganThe2nd,2015-12-27,True
34816,MantisTobogganThe2nd,2015-11-06,True
34817,76561198023519729,,False
34818,76561198023519729,2015-11-23,True
34819,manuelpr039,,True
34820,manuelpr039,2015-12-21,True
34821,manuelpr039,,True
34822,manuelpr039,2015-12-10,True
34823,manuelpr039,,True
34824,manuelpr039,2015-12-23,True
34825,manuelpr039,2015-12-17,True
34826,mapachenegro,,True
34827,mapachenegro,2014-08-29,True
34828,maplesyrupguy,2015-01-04,True
34829,maplesyrupguy,2014-07-19,True
34830,maplesyrupguy,2015-12-28,True
34831,mappy319df,2014-06-21,True
34832,76561198086279622,2014-01-04,True
34833,76561198086279622,2014-02-14,True
34834,76561198043712583,2015-10-19,False
34835,76561198043712583,2014-11-17,True
34836,76561198043712583,,True
34837,76561198043712583,2015-10-20,True
34838,76561198091479250,2015-05-17,True
34839,76561198091479250,2014-03-11,True
34840,76561198091479250,2014-12-23,True
34841,76561198095450609,2015-01-12,True
34842,76561198095450609,,True
34843,76561198058752236,2015-09-08,True
34844,marcotc_,,True
34845,Marcosvfv,2014-06-24,True
34846,76561198070840754,2014-01-15,True
34847,marhan,2015-05-19,True
34848,marhan,2015-02-26,True
34849,marhan,,True
34850,marhan,2015-06-23,False
34851,76561198097313353,2015-01-24,False
34852,76561198029771387,2014-10-16,True
34853,76561198029771387,2014-10-11,True
34854,mario6345,2014-01-08,True
34855,mario6345,2013-03-23,True
34856,JackPipsam,2011-06-04,True
34857,JackPipsam,2011-06-03,True
34858,JackPipsam,2011-01-29,True
34859,JackPipsam,2011-01-29,True
34860,JackPipsam,2011-01-29,True
34861,JackPipsam,2010-12-25,True
34862,JackPipsam,2010-12-25,True
34863,CmonGiveMeATripleKill,2014-10-29,True
34864,CmonGiveMeATripleKill,2015-11-23,True
34865,sionisindustries,2014-02-02,True
34866,76561198072273253,2013-11-29,True
34867,MarkiPoli,2015-12-21,True
34868,MarkiPoli,2015-12-21,True
34869,MarkiPoli,2015-12-30,True
34870,MarkiPoli,2015-12-21,False
34871,MarkiPoli,,True
34872,76561198059070449,2015-12-29,True
34873,76561198059070449,2015-09-06,False
34874,76561198059070449,2015-11-22,True
34875,76561198059070449,,True
34876,76561198059070449,2014-12-26,True
34877,76561198059070449,2015-10-02,True
34878,Marksinator,2013-12-25,True
34879,Marksinator,2015-02-23,True
34880,Marksinator,2013-11-25,True
34881,Marksinator,2015-11-10,True
34882,Marksinator,2015-02-21,True
34883,SHaBanGAbaNG,2015-08-25,True
34884,76561198122123166,2015-06-01,True
34885,marmotas,2014-10-26,True
34886,marmotas,,True
34887,marmotas,,True
34888,marmotas,,True
34889,marmotas,2015-10-02,True
34890,marmotas,2014-11-26,True
34891,marmotas,2014-07-13,True
34892,marmotas,2013-12-02,True
34893,76561198044605552,2015-01-09,True
34894,76561198044605552,2014-11-29,True
34895,76561198044605552,2014-03-08,True
34896,76561198044605552,2014-10-15,True
34897,KillerDoritoZ,2014-07-31,True
34898,KillerDoritoZ,2015-06-05,True
34899,KillerDoritoZ,2014-06-03,False
34900,76561198069965060,2014-08-16,True
34901,420Club,2014-05-27,True
34902,76561198094136811,2013-12-03,True
34903,MarsOz,,True
34904,MarsOz,,True
34905,76561198182154914,2015-12-31,True
34906,MartinMayonnaise,2013-12-26,True
34907,76561198071104985,2015-01-26,True
34908,76561198071104985,2015-01-27,True
34909,76561198071104985,2015-01-26,True
34910,76561198071104985,2013-12-06,True
34911,martythepanda,2015-07-10,True
34912,76561198014200832,2014-06-24,True
34913,MarucTp,2015-03-25,True
34914,Noorman,2014-12-23,True
34915,Noorman,2015-02-17,True
34916,Noorman,2015-02-17,True
34917,Noorman,,True
34918,Noorman,,True
34919,Noorman,2015-03-30,True
34920,VanClash,2014-08-23,True
34921,VanClash,2012-07-12,True
34922,VanClash,2011-12-27,True
34923,VanClash,2010-12-18,True
34924,VanClash,2013-12-27,True
34925,VanClash,2011-07-04,True
34926,viniff3,2014-02-04,False
34927,viniff3,2015-11-21,True
34928,76561198064910840,2015-04-17,True
34929,76561198064910840,2015-11-23,True
34930,76561198064910840,2014-05-17,True
34931,76561198064910840,2013-12-29,True
34932,76561198064910840,2014-07-11,True
34933,76561198064910840,2014-11-02,True
34934,76561198064910840,2014-11-02,True
34935,76561198064910840,2014-06-08,True
34936,76561198064910840,2014-05-17,True
34937,76561198059576557,2014-10-16,True
34938,76561198062454216,2014-03-15,True
34939,76561198062454216,2013-12-31,True
34940,HaloGummi,2015-04-17,True
34941,TBMC,2014-07-01,True
34942,TBMC,2013-12-10,True
34943,Master25Oficial,2013-12-14,True
34944,Master25Oficial,2014-03-02,True
34945,Master25Oficial,,True
34946,Master25Oficial,2015-10-05,True
34947,Master25Oficial,2015-02-21,True
34948,Master25Oficial,2014-08-15,True
34949,Master25Oficial,2014-07-05,True
34950,Master25Oficial,2014-02-18,True
34951,bobibonk,2013-12-04,True
34952,random_dude_117,2014-08-13,True
34953,76561198028388756,,True
34954,76561198028388756,2014-12-29,True
34955,76561198028388756,,True
34956,76561198028388756,,True
34957,Mastermind1998,2013-12-27,True
34958,Mastermind1998,2013-12-23,True
34959,76561198057479361,,True
34960,76561198057479361,2014-12-25,True
34961,76561198057479361,2014-12-25,True
34962,76561198057479361,2014-12-05,True
34963,Captain_Honey,2014-07-12,True
34964,Captain_Honey,2015-07-21,False
34965,reallycoolman,2014-05-30,True
34966,reallycoolman,2014-11-19,True
34967,reallycoolman,2014-09-23,True
34968,reallycoolman,2014-05-01,True
34969,reallycoolman,2014-05-01,True
34970,reallycoolman,2014-02-13,True
34971,reallycoolman,2014-01-08,True
34972,76561198079899934,2015-06-19,False
34973,76561198074993638,2015-02-08,True
34974,76561198087809390,2015-01-10,True
34975,76561198087809390,,True
34976,76561198087809390,2015-09-19,False
34977,76561198087574900,2014-07-03,True
34978,091263,2013-12-27,True
34979,091263,2014-07-09,True
34980,091263,2014-05-11,True
34981,091263,2013-12-03,True
34982,091263,2013-12-27,True
34983,091263,2013-12-27,True
34984,091263,2014-02-23,True
34985,091263,2013-12-03,True
34986,091263,2013-12-04,True
34987,TREEPAlN,2014-09-27,True
34988,76561198071083918,2015-01-01,True
34989,mathelus,2012-09-18,True
34990,mathelus,2012-07-17,True
34991,clawbot44,2014-08-20,True
34992,clawbot44,2014-08-20,True
34993,xmatiias,2014-06-26,True
34994,xmatiias,2014-07-03,True
34995,xmatiias,2013-09-28,True
34996,xmatiias,2013-09-28,True
34997,xmatiias,2015-08-31,True
34998,matocake,2015-06-05,True
34999,76561198059298985,,True
35000,76561198059298985,2015-12-22,True
35001,76561198059298985,,True
35002,76561198059298985,,True
35003,76561198059298985,2015-11-12,False
35004,76561198059298985,2015-08-16,True
35005,76561198059298985,2015-06-01,True
35006,76561198044675502,2015-01-13,True
35007,76561198044675502,2015-12-03,True
35008,76561198065145032,2015-01-25,True
35009,76561198072851994,2014-02-27,True
35010,76561198072851994,2014-08-05,True
35011,Matt4Prez2K16,2014-02-11,True
35012,Matt4Prez2K16,2013-09-20,True
35013,Matt4Prez2K16,2015-08-14,False
35014,Matt4Prez2K16,2015-02-25,False
35015,Matt4Prez2K16,2014-02-11,False
35016,Matt4Prez2K16,2014-02-11,True
35017,76561198034985315,2015-02-17,True
35018,MattaPuttasPT,2015-06-22,True
35019,MattaPuttasPT,2015-06-21,True
35020,MattaPuttasPT,2015-05-28,True
35021,MattaPuttasPT,2015-04-14,True
35022,MattaPuttasPT,2015-04-01,True
35023,MattaPuttasPT,2013-12-28,True
35024,MattaPuttasPT,2015-03-22,False
35025,MattaPuttasPT,,True
35026,76561198070771562,,True
35027,76561197963638240,,True
35028,76561198049382758,2015-04-29,True
35029,76561198049382758,2014-06-21,True
35030,76561198049382758,2015-10-13,True
35031,76561198049382758,2015-09-28,True
35032,76561198008760866,2014-08-20,False
35033,76561198008760866,2015-08-09,False
35034,76561198083444374,2014-07-05,True
35035,76561198083444374,2014-12-22,False
35036,76561198083444374,2015-10-14,True
35037,MattrAus,2015-11-01,False
35038,MattrAus,2015-04-08,True
35039,Matttopia,2014-01-20,True
35040,Matttopia,,True
35041,Matttopia,2014-09-23,True
35042,Matttopia,2014-09-17,True
35043,Matttopia,2014-02-01,False
35044,Matttopia,2014-07-12,True
35045,76561198027720165,2015-08-29,False
35046,76561198027720165,2013-06-12,True
35047,76561198027720165,,False
35048,76561198027720165,,False
35049,76561198027720165,2014-08-05,False
35050,76561198085470909,2014-12-24,True
35051,MinerKnight,2015-12-16,True
35052,MinerKnight,2013-11-28,True
35053,MinerKnight,2015-06-13,True
